basis,created_at,created_by_id,place_a_id,place_b_id,task_id,updated_at
imported,2024-05-31,2,4468296,6370658,NULL,2024-05-31
imported,2024-05-31,2,5092937,6369765,NULL,2024-05-31
imported,2024-05-31,2,5738941,178607,NULL,2024-05-31
imported,2024-05-31,2,5118856,7255741,NULL,2024-05-31
imported,2024-05-31,2,4592590,7260976,NULL,2024-05-31
imported,2024-05-31,2,2487390,172599,NULL,2024-05-31
imported,2024-05-31,2,7254835,12469919,NULL,2024-05-31
imported,2024-05-31,2,5963017,7690812,NULL,2024-05-31
imported,2024-05-31,2,6369737,7689927,NULL,2024-05-31
imported,2024-05-31,2,4929737,7685278,NULL,2024-05-31
imported,2024-05-31,2,5991423,82439,NULL,2024-05-31
imported,2024-05-31,2,4787072,7228864,NULL,2024-05-31
imported,2024-05-31,2,5505187,6368395,NULL,2024-05-31
imported,2024-05-31,2,6465010,7691223,NULL,2024-05-31
imported,2024-05-31,2,172560,7610148,NULL,2024-05-31
imported,2024-05-31,2,4816506,7247798,NULL,2024-05-31
imported,2024-05-31,2,6029059,90548,NULL,2024-05-31
imported,2024-05-31,2,7610400,7611901,NULL,2024-05-31
imported,2024-05-31,2,4958966,6369216,NULL,2024-05-31
imported,2024-05-31,2,6092666,12346301,NULL,2024-05-31
imported,2024-05-31,2,4646296,6373605,NULL,2024-05-31
imported,2024-05-31,2,6450945,13574121,NULL,2024-05-31
imported,2024-05-31,2,5421566,7691236,NULL,2024-05-31
imported,2024-05-31,2,5317258,7245956,NULL,2024-05-31
imported,2024-05-31,2,5077763,7257193,NULL,2024-05-31
imported,2024-05-31,2,2487525,5785982,NULL,2024-05-31
imported,2024-05-31,2,13434767,7690559,NULL,2024-05-31
imported,2024-05-31,2,14076049,14076049,NULL,2024-05-31
imported,2024-05-31,2,4964096,7249035,NULL,2024-05-31
imported,2024-05-31,2,5296498,6371787,NULL,2024-05-31
imported,2024-05-31,2,6372227,7691450,NULL,2024-05-31
imported,2024-05-31,2,14040410,7685725,NULL,2024-05-31
imported,2024-05-31,2,2486588,7137528,NULL,2024-05-31
imported,2024-05-31,2,14156823,14156824,NULL,2024-05-31
imported,2024-05-31,2,6241493,7240919,NULL,2024-05-31
imported,2024-05-31,2,91429,6375118,NULL,2024-05-31
imported,2024-05-31,2,5620562,7244273,NULL,2024-05-31
imported,2024-05-31,2,6691825,14158458,NULL,2024-05-31
imported,2024-05-31,2,6237333,7842795,NULL,2024-05-31
imported,2024-05-31,2,6374075,7691029,NULL,2024-05-31
imported,2024-05-31,2,227537,7686564,NULL,2024-05-31
imported,2024-05-31,2,4697040,7236840,NULL,2024-05-31
imported,2024-05-31,2,5599836,7248103,NULL,2024-05-31
imported,2024-05-31,2,88383,7689944,NULL,2024-05-31
imported,2024-05-31,2,5206040,82512,NULL,2024-05-31
imported,2024-05-31,2,4909077,7250252,NULL,2024-05-31
imported,2024-05-31,2,4606030,7227733,NULL,2024-05-31
imported,2024-05-31,2,6369036,6372990,NULL,2024-05-31
imported,2024-05-31,2,5354635,7137596,NULL,2024-05-31
imported,2024-05-31,2,7685433,6371649,NULL,2024-05-31
imported,2024-05-31,2,4934866,14143168,NULL,2024-05-31
imported,2024-05-31,2,87389,12345952,NULL,2024-05-31
imported,2024-05-31,2,6370837,7690241,NULL,2024-05-31
imported,2024-05-31,2,6372071,7554657,NULL,2024-05-31
imported,2024-05-31,2,5507346,7262016,NULL,2024-05-31
imported,2024-05-31,2,5682568,6373357,NULL,2024-05-31
imported,2024-05-31,2,4787074,14256341,NULL,2024-05-31
imported,2024-05-31,2,4752857,7227642,NULL,2024-05-31
imported,2024-05-31,2,2486801,90231,NULL,2024-05-31
imported,2024-05-31,2,5076160,7248975,NULL,2024-05-31
imported,2024-05-31,2,4705269,7246939,NULL,2024-05-31
imported,2024-05-31,2,5686386,7690667,NULL,2024-05-31
imported,2024-05-31,2,5217017,7255412,NULL,2024-05-31
imported,2024-05-31,2,7691366,12346301,NULL,2024-05-31
imported,2024-05-31,2,90495,6369088,NULL,2024-05-31
imported,2024-05-31,2,6082770,14157445,NULL,2024-05-31
imported,2024-05-31,2,5012759,7251708,NULL,2024-05-31
imported,2024-05-31,2,14154782,14154782,NULL,2024-05-31
imported,2024-05-31,2,13698567,6368787,NULL,2024-05-31
imported,2024-05-31,2,6466272,6369704,NULL,2024-05-31
imported,2024-05-31,2,4545023,178080,NULL,2024-05-31
imported,2024-05-31,2,227545,6125175,NULL,2024-05-31
imported,2024-05-31,2,89326,6368874,NULL,2024-05-31
imported,2024-05-31,2,5188545,6371299,NULL,2024-05-31
imported,2024-05-31,2,6150293,7228412,NULL,2024-05-31
imported,2024-05-31,2,4615177,7685762,NULL,2024-05-31
imported,2024-05-31,2,4635337,14176818,NULL,2024-05-31
imported,2024-05-31,2,5105017,7243049,NULL,2024-05-31
imported,2024-05-31,2,173356,7690508,NULL,2024-05-31
imported,2024-05-31,2,86784,7688950,NULL,2024-05-31
imported,2024-05-31,2,4541576,6372725,NULL,2024-05-31
imported,2024-05-31,2,4485310,7689572,NULL,2024-05-31
imported,2024-05-31,2,5555444,7228990,NULL,2024-05-31
imported,2024-05-31,2,6075278,83333,NULL,2024-05-31
imported,2024-05-31,2,82990,12679019,NULL,2024-05-31
imported,2024-05-31,2,12421368,6368061,NULL,2024-05-31
imported,2024-05-31,2,4766798,7248462,NULL,2024-05-31
imported,2024-05-31,2,6369790,7688355,NULL,2024-05-31
imported,2024-05-31,2,5495245,6367911,NULL,2024-05-31
imported,2024-05-31,2,4875059,7691694,NULL,2024-05-31
imported,2024-05-31,2,6148962,6368727,NULL,2024-05-31
imported,2024-05-31,2,6466159,14047369,NULL,2024-05-31
imported,2024-05-31,2,5728013,6371951,NULL,2024-05-31
imported,2024-05-31,2,90653,7691130,NULL,2024-05-31
imported,2024-05-31,2,5927151,6369803,NULL,2024-05-31
imported,2024-05-31,2,6080221,7228261,NULL,2024-05-31
imported,2024-05-31,2,7687067,6460694,NULL,2024-05-31
imported,2024-05-31,2,5861942,7240254,NULL,2024-05-31
imported,2024-05-31,2,6202954,88383,NULL,2024-05-31
imported,2024-05-31,2,6370714,6371301,NULL,2024-05-31
imported,2024-05-31,2,5661948,7226252,NULL,2024-05-31
imported,2024-05-31,2,4582850,6373049,NULL,2024-05-31
imported,2024-05-31,2,83478,6368610,NULL,2024-05-31
imported,2024-05-31,2,4864229,6373342,NULL,2024-05-31
imported,2024-05-31,2,12347421,12347420,NULL,2024-05-31
imported,2024-05-31,2,6375177,7686931,NULL,2024-05-31
imported,2024-05-31,2,6036442,7231708,NULL,2024-05-31
imported,2024-05-31,2,6371392,6372967,NULL,2024-05-31
imported,2024-05-31,2,6368895,6371481,NULL,2024-05-31
imported,2024-05-31,2,5624963,7597762,NULL,2024-05-31
imported,2024-05-31,2,4601406,7661741,NULL,2024-05-31
imported,2024-05-31,2,5840710,7246717,NULL,2024-05-31
imported,2024-05-31,2,88990,7861573,NULL,2024-05-31
imported,2024-05-31,2,83499,83500,NULL,2024-05-31
imported,2024-05-31,2,81851,7591990,NULL,2024-05-31
imported,2024-05-31,2,90835,7691522,NULL,2024-05-31
imported,2024-05-31,2,6369475,6371560,NULL,2024-05-31
imported,2024-05-31,2,83564,7686824,NULL,2024-05-31
imported,2024-05-31,2,4832884,81938,NULL,2024-05-31
imported,2024-05-31,2,88197,6370871,NULL,2024-05-31
imported,2024-05-31,2,7617994,7618791,NULL,2024-05-31
imported,2024-05-31,2,6368533,6368533,NULL,2024-05-31
imported,2024-05-31,2,2486708,14153387,NULL,2024-05-31
imported,2024-05-31,2,5962361,7687074,NULL,2024-05-31
imported,2024-05-31,2,5282226,7226347,NULL,2024-05-31
imported,2024-05-31,2,5487854,7785232,NULL,2024-05-31
imported,2024-05-31,2,7686835,8127863,NULL,2024-05-31
imported,2024-05-31,2,88523,14155214,NULL,2024-05-31
imported,2024-05-31,2,12345895,6374009,NULL,2024-05-31
imported,2024-05-31,2,86130,7688490,NULL,2024-05-31
imported,2024-05-31,2,6015969,6372213,NULL,2024-05-31
imported,2024-05-31,2,5853345,7262410,NULL,2024-05-31
imported,2024-05-31,2,4560476,7689408,NULL,2024-05-31
imported,2024-05-31,2,5720315,7243465,NULL,2024-05-31
imported,2024-05-31,2,14192074,14191953,NULL,2024-05-31
imported,2024-05-31,2,5838591,7688327,NULL,2024-05-31
imported,2024-05-31,2,5621421,12345858,NULL,2024-05-31
imported,2024-05-31,2,2487454,7688558,NULL,2024-05-31
imported,2024-05-31,2,5184599,8134750,NULL,2024-05-31
imported,2024-05-31,2,12346156,6375395,NULL,2024-05-31
imported,2024-05-31,2,5008102,7687313,NULL,2024-05-31
imported,2024-05-31,2,5917182,7260826,NULL,2024-05-31
imported,2024-05-31,2,6371039,90387,NULL,2024-05-31
imported,2024-05-31,2,5302747,7230191,NULL,2024-05-31
imported,2024-05-31,2,12346779,81236,NULL,2024-05-31
imported,2024-05-31,2,6123601,7253835,NULL,2024-05-31
imported,2024-05-31,2,7591684,14260910,NULL,2024-05-31
imported,2024-05-31,2,88342,6373295,NULL,2024-05-31
imported,2024-05-31,2,5498633,7688543,NULL,2024-05-31
imported,2024-05-31,2,81050,7685078,NULL,2024-05-31
imported,2024-05-31,2,89292,6369115,NULL,2024-05-31
imported,2024-05-31,2,88641,5096600,NULL,2024-05-31
imported,2024-05-31,2,4522537,7237278,NULL,2024-05-31
imported,2024-05-31,2,6023019,7223181,NULL,2024-05-31
imported,2024-05-31,2,91279,7230454,NULL,2024-05-31
imported,2024-05-31,2,7689732,14160913,NULL,2024-05-31
imported,2024-05-31,2,6371870,7861089,NULL,2024-05-31
imported,2024-05-31,2,6368586,6368586,NULL,2024-05-31
imported,2024-05-31,2,4664566,7691466,NULL,2024-05-31
imported,2024-05-31,2,14176533,6369559,NULL,2024-05-31
imported,2024-05-31,2,5192268,14174876,NULL,2024-05-31
imported,2024-05-31,2,6368483,7687609,NULL,2024-05-31
imported,2024-05-31,2,5128574,8073006,NULL,2024-05-31
imported,2024-05-31,2,88606,6374971,NULL,2024-05-31
imported,2024-05-31,2,6369279,12967619,NULL,2024-05-31
imported,2024-05-31,2,227787,89376,NULL,2024-05-31
imported,2024-05-31,2,6198186,83369,NULL,2024-05-31
imported,2024-05-31,2,4788511,7258165,NULL,2024-05-31
imported,2024-05-31,2,7059037,7691707,NULL,2024-05-31
imported,2024-05-31,2,12754717,6367939,NULL,2024-05-31
imported,2024-05-31,2,6461988,6368441,NULL,2024-05-31
imported,2024-05-31,2,7242838,6373256,NULL,2024-05-31
imported,2024-05-31,2,5786682,14162348,NULL,2024-05-31
imported,2024-05-31,2,6369532,12697077,NULL,2024-05-31
imported,2024-05-31,2,4503188,84703,NULL,2024-05-31
imported,2024-05-31,2,87170,7689182,NULL,2024-05-31
imported,2024-05-31,2,6370601,13984306,NULL,2024-05-31
imported,2024-05-31,2,5246126,7225172,NULL,2024-05-31
imported,2024-05-31,2,5096574,7234381,NULL,2024-05-31
imported,2024-05-31,2,87069,6370202,NULL,2024-05-31
imported,2024-05-31,2,13036317,7610306,NULL,2024-05-31
imported,2024-05-31,2,4833218,6369584,NULL,2024-05-31
imported,2024-05-31,2,6451325,6451326,NULL,2024-05-31
imported,2024-05-31,2,84889,7687765,NULL,2024-05-31
imported,2024-05-31,2,6452037,6370351,NULL,2024-05-31
imported,2024-05-31,2,7691126,13951779,NULL,2024-05-31
imported,2024-05-31,2,4906850,7233525,NULL,2024-05-31
imported,2024-05-31,2,14158114,7686367,NULL,2024-05-31
imported,2024-05-31,2,6368302,7861529,NULL,2024-05-31
imported,2024-05-31,2,6177688,6371503,NULL,2024-05-31
imported,2024-05-31,2,2487458,90337,NULL,2024-05-31
imported,2024-05-31,2,89736,86203,NULL,2024-05-31
imported,2024-05-31,2,6367911,14178726,NULL,2024-05-31
imported,2024-05-31,2,6079987,7243085,NULL,2024-05-31
imported,2024-05-31,2,6373061,6370452,NULL,2024-05-31
imported,2024-05-31,2,82251,6373638,NULL,2024-05-31
imported,2024-05-31,2,83919,6455878,NULL,2024-05-31
imported,2024-05-31,2,89822,14152686,NULL,2024-05-31
imported,2024-05-31,2,13935090,7685993,NULL,2024-05-31
imported,2024-05-31,2,227600,80995,NULL,2024-05-31
imported,2024-05-31,2,84701,5379129,NULL,2024-05-31
imported,2024-05-31,2,6691848,6692228,NULL,2024-05-31
imported,2024-05-31,2,13054634,13294409,NULL,2024-05-31
imported,2024-05-31,2,5491751,7256151,NULL,2024-05-31
imported,2024-05-31,2,4646824,6374217,NULL,2024-05-31
imported,2024-05-31,2,227759,87739,NULL,2024-05-31
imported,2024-05-31,2,5758606,7687438,NULL,2024-05-31
imported,2024-05-31,2,5878249,6373125,NULL,2024-05-31
imported,2024-05-31,2,227744,7840995,NULL,2024-05-31
imported,2024-05-31,2,12346204,7610247,NULL,2024-05-31
imported,2024-05-31,2,4727945,7689282,NULL,2024-05-31
imported,2024-05-31,2,6368596,13891785,NULL,2024-05-31
imported,2024-05-31,2,4461940,6368217,NULL,2024-05-31
imported,2024-05-31,2,6369138,12964754,NULL,2024-05-31
imported,2024-05-31,2,6038722,7240593,NULL,2024-05-31
imported,2024-05-31,2,5471266,7261354,NULL,2024-05-31
imported,2024-05-31,2,4461355,12838567,NULL,2024-05-31
imported,2024-05-31,2,83434,5421710,NULL,2024-05-31
imported,2024-05-31,2,89160,6293826,NULL,2024-05-31
imported,2024-05-31,2,7689122,174201,NULL,2024-05-31
imported,2024-05-31,2,4815281,7228137,NULL,2024-05-31
imported,2024-05-31,2,5274347,7260494,NULL,2024-05-31
imported,2024-05-31,2,5866409,6371941,NULL,2024-05-31
imported,2024-05-31,2,139652,7689068,NULL,2024-05-31
imported,2024-05-31,2,227657,7688731,NULL,2024-05-31
imported,2024-05-31,2,5390031,6375363,NULL,2024-05-31
imported,2024-05-31,2,84426,7687455,NULL,2024-05-31
imported,2024-05-31,2,6007134,6372722,NULL,2024-05-31
imported,2024-05-31,2,5313905,7610172,NULL,2024-05-31
imported,2024-05-31,2,5318707,14158142,NULL,2024-05-31
imported,2024-05-31,2,4995268,6373441,NULL,2024-05-31
imported,2024-05-31,2,4921847,7227653,NULL,2024-05-31
imported,2024-05-31,2,5818972,7243625,NULL,2024-05-31
imported,2024-05-31,2,6121716,7226333,NULL,2024-05-31
imported,2024-05-31,2,7867630,7867640,NULL,2024-05-31
imported,2024-05-31,2,5803468,7253873,NULL,2024-05-31
imported,2024-05-31,2,5555443,7227574,NULL,2024-05-31
imported,2024-05-31,2,5046524,6369499,NULL,2024-05-31
imported,2024-05-31,2,5882942,7255104,NULL,2024-05-31
imported,2024-05-31,2,6369627,7689017,NULL,2024-05-31
imported,2024-05-31,2,4803558,7257769,NULL,2024-05-31
imported,2024-05-31,2,5866978,7262158,NULL,2024-05-31
imported,2024-05-31,2,4507573,7224945,NULL,2024-05-31
imported,2024-05-31,2,12385582,13159768,NULL,2024-05-31
imported,2024-05-31,2,2486700,86220,NULL,2024-05-31
imported,2024-05-31,2,5022513,86350,NULL,2024-05-31
imported,2024-05-31,2,5682899,14156422,NULL,2024-05-31
imported,2024-05-31,2,5783430,7249188,NULL,2024-05-31
imported,2024-05-31,2,6235955,7235965,NULL,2024-05-31
imported,2024-05-31,2,6373117,6370342,NULL,2024-05-31
imported,2024-05-31,2,90374,7691273,NULL,2024-05-31
imported,2024-05-31,2,4861305,90526,NULL,2024-05-31
imported,2024-05-31,2,89938,7691068,NULL,2024-05-31
imported,2024-05-31,2,6118727,7686851,NULL,2024-05-31
imported,2024-05-31,2,7673266,7680060,NULL,2024-05-31
imported,2024-05-31,2,85375,7247705,NULL,2024-05-31
imported,2024-05-31,2,4917356,14175475,NULL,2024-05-31
imported,2024-05-31,2,173680,7686300,NULL,2024-05-31
imported,2024-05-31,2,5847979,7244748,NULL,2024-05-31
imported,2024-05-31,2,7686053,82408,NULL,2024-05-31
imported,2024-05-31,2,81680,6469089,NULL,2024-05-31
imported,2024-05-31,2,13151732,6369909,NULL,2024-05-31
imported,2024-05-31,2,14013107,90539,NULL,2024-05-31
imported,2024-05-31,2,5110582,7686589,NULL,2024-05-31
imported,2024-05-31,2,5283973,7689946,NULL,2024-05-31
imported,2024-05-31,2,88128,6368559,NULL,2024-05-31
imported,2024-05-31,2,5750421,14177629,NULL,2024-05-31
imported,2024-05-31,2,128701,5501713,NULL,2024-05-31
imported,2024-05-31,2,4583052,6368205,NULL,2024-05-31
imported,2024-05-31,2,7688331,14153512,NULL,2024-05-31
imported,2024-05-31,2,5746783,6371741,NULL,2024-05-31
imported,2024-05-31,2,4824376,7247702,NULL,2024-05-31
imported,2024-05-31,2,7690778,14260144,NULL,2024-05-31
imported,2024-05-31,2,6157172,7238692,NULL,2024-05-31
imported,2024-05-31,2,12346598,14152941,NULL,2024-05-31
imported,2024-05-31,2,7688436,7688436,NULL,2024-05-31
imported,2024-05-31,2,14171818,7690531,NULL,2024-05-31
imported,2024-05-31,2,4814514,7597299,NULL,2024-05-31
imported,2024-05-31,2,4559153,7687639,NULL,2024-05-31
imported,2024-05-31,2,5600492,6370559,NULL,2024-05-31
imported,2024-05-31,2,7690404,12346399,NULL,2024-05-31
imported,2024-05-31,2,14163185,14163185,NULL,2024-05-31
imported,2024-05-31,2,85147,6373695,NULL,2024-05-31
imported,2024-05-31,2,2486735,81424,NULL,2024-05-31
imported,2024-05-31,2,6450199,7553378,NULL,2024-05-31
imported,2024-05-31,2,5018361,7686017,NULL,2024-05-31
imported,2024-05-31,2,87432,174411,NULL,2024-05-31
imported,2024-05-31,2,5701855,124716,NULL,2024-05-31
imported,2024-05-31,2,81235,6466478,NULL,2024-05-31
imported,2024-05-31,2,6374957,7688609,NULL,2024-05-31
imported,2024-05-31,2,6374067,7687339,NULL,2024-05-31
imported,2024-05-31,2,14097536,6368459,NULL,2024-05-31
imported,2024-05-31,2,5697645,6374335,NULL,2024-05-31
imported,2024-05-31,2,5950830,8051903,NULL,2024-05-31
imported,2024-05-31,2,4617864,140092,NULL,2024-05-31
imported,2024-05-31,2,5029559,7553550,NULL,2024-05-31
imported,2024-05-31,2,82356,6297126,NULL,2024-05-31
imported,2024-05-31,2,87776,7610219,NULL,2024-05-31
imported,2024-05-31,2,7688224,12820039,NULL,2024-05-31
imported,2024-05-31,2,4714152,7688320,NULL,2024-05-31
imported,2024-05-31,2,128857,5661421,NULL,2024-05-31
imported,2024-05-31,2,6103852,6370379,NULL,2024-05-31
imported,2024-05-31,2,91062,7691699,NULL,2024-05-31
imported,2024-05-31,2,4896051,7691578,NULL,2024-05-31
imported,2024-05-31,2,7688877,13723486,NULL,2024-05-31
imported,2024-05-31,2,6373182,6368893,NULL,2024-05-31
imported,2024-05-31,2,5692087,6373562,NULL,2024-05-31
imported,2024-05-31,2,5582822,6463342,NULL,2024-05-31
imported,2024-05-31,2,5050943,88926,NULL,2024-05-31
imported,2024-05-31,2,6368806,7688568,NULL,2024-05-31
imported,2024-05-31,2,14192150,14192080,NULL,2024-05-31
imported,2024-05-31,2,7651827,7687032,NULL,2024-05-31
imported,2024-05-31,2,5765321,82467,NULL,2024-05-31
imported,2024-05-31,2,4831724,7246532,NULL,2024-05-31
imported,2024-05-31,2,6024122,7224589,NULL,2024-05-31
imported,2024-05-31,2,5718105,8036953,NULL,2024-05-31
imported,2024-05-31,2,91343,91343,NULL,2024-05-31
imported,2024-05-31,2,14197399,6371689,NULL,2024-05-31
imported,2024-05-31,2,2486599,14001760,NULL,2024-05-31
imported,2024-05-31,2,13733360,7691130,NULL,2024-05-31
imported,2024-05-31,2,86907,6375228,NULL,2024-05-31
imported,2024-05-31,2,5272291,82011,NULL,2024-05-31
imported,2024-05-31,2,81318,12598500,NULL,2024-05-31
imported,2024-05-31,2,5782279,7223376,NULL,2024-05-31
imported,2024-05-31,2,89312,6375467,NULL,2024-05-31
imported,2024-05-31,2,6059757,7240725,NULL,2024-05-31
imported,2024-05-31,2,5100124,85300,NULL,2024-05-31
imported,2024-05-31,2,4931287,88712,NULL,2024-05-31
imported,2024-05-31,2,2487267,4506506,NULL,2024-05-31
imported,2024-05-31,2,14161514,13892975,NULL,2024-05-31
imported,2024-05-31,2,13892975,84549,NULL,2024-05-31
imported,2024-05-31,2,4948066,139882,NULL,2024-05-31
imported,2024-05-31,2,7675935,7676886,NULL,2024-05-31
imported,2024-05-31,2,6038804,6373540,NULL,2024-05-31
imported,2024-05-31,2,5088694,88285,NULL,2024-05-31
imported,2024-05-31,2,5042591,6368814,NULL,2024-05-31
imported,2024-05-31,2,4825866,90806,NULL,2024-05-31
imported,2024-05-31,2,6187205,6469137,NULL,2024-05-31
imported,2024-05-31,2,85974,6373988,NULL,2024-05-31
imported,2024-05-31,2,6375059,7685547,NULL,2024-05-31
imported,2024-05-31,2,82495,7686125,NULL,2024-05-31
imported,2024-05-31,2,5428971,7239622,NULL,2024-05-31
imported,2024-05-31,2,5863127,7786002,NULL,2024-05-31
imported,2024-05-31,2,5629262,7686724,NULL,2024-05-31
imported,2024-05-31,2,2487663,5181303,NULL,2024-05-31
imported,2024-05-31,2,5248827,6369974,NULL,2024-05-31
imported,2024-05-31,2,88817,12410595,NULL,2024-05-31
imported,2024-05-31,2,5917501,7256762,NULL,2024-05-31
imported,2024-05-31,2,14191868,14192080,NULL,2024-05-31
imported,2024-05-31,2,6371615,13688025,NULL,2024-05-31
imported,2024-05-31,2,7606592,7606675,NULL,2024-05-31
imported,2024-05-31,2,4731698,7231554,NULL,2024-05-31
imported,2024-05-31,2,14157201,7687835,NULL,2024-05-31
imported,2024-05-31,2,7685299,12930741,NULL,2024-05-31
imported,2024-05-31,2,83540,7686810,NULL,2024-05-31
imported,2024-05-31,2,5884548,87731,NULL,2024-05-31
imported,2024-05-31,2,128820,6160026,NULL,2024-05-31
imported,2024-05-31,2,140051,13512213,NULL,2024-05-31
imported,2024-05-31,2,5982611,7237551,NULL,2024-05-31
imported,2024-05-31,2,4837193,7225427,NULL,2024-05-31
imported,2024-05-31,2,7686898,6368787,NULL,2024-05-31
imported,2024-05-31,2,5191462,7688888,NULL,2024-05-31
imported,2024-05-31,2,4733223,7258413,NULL,2024-05-31
imported,2024-05-31,2,81332,81332,NULL,2024-05-31
imported,2024-05-31,2,89762,6375460,NULL,2024-05-31
imported,2024-05-31,2,6128232,83092,NULL,2024-05-31
imported,2024-05-31,2,5019637,7228562,NULL,2024-05-31
imported,2024-05-31,2,6202270,6374800,NULL,2024-05-31
imported,2024-05-31,2,2488567,90733,NULL,2024-05-31
imported,2024-05-31,2,227804,6064062,NULL,2024-05-31
imported,2024-05-31,2,4606874,7260971,NULL,2024-05-31
imported,2024-05-31,2,14139367,14139367,NULL,2024-05-31
imported,2024-05-31,2,6368539,14260151,NULL,2024-05-31
imported,2024-05-31,2,4833396,7670889,NULL,2024-05-31
imported,2024-05-31,2,5239907,7226564,NULL,2024-05-31
imported,2024-05-31,2,4921937,7227396,NULL,2024-05-31
imported,2024-05-31,2,2486782,89571,NULL,2024-05-31
imported,2024-05-31,2,7689798,14178748,NULL,2024-05-31
imported,2024-05-31,2,227888,4918015,NULL,2024-05-31
imported,2024-05-31,2,7666393,8068618,NULL,2024-05-31
imported,2024-05-31,2,227567,6372719,NULL,2024-05-31
imported,2024-05-31,2,7690325,14180254,NULL,2024-05-31
imported,2024-05-31,2,5290645,6369147,NULL,2024-05-31
