place_a_id,place_b_id
7239347,7239349
6369240,13012841
5968147,7262723
6371341,7687514
5542421,7224249
5549265,7233986
5826665,7249345
4547770,6371004
14191868,14191951
5595062,90464
4679168,14160916
6030933,7246841
5220235,8131221
5357403,7554988
4664251,81136
5236660,6983027
4547669,14071136
5549114,7238754
4460929,7792177
6375545,7685765
4580407,6375045
5033438,7225837
13267254,13956805
84789,12346816
5932812,7261720
86894,14181787
6177759,7235869
5536332,14245523
6375183,7690750
6368810,7689393
227562,5022513
4720533,8131781
139343,90798
85349,6374036
2487666,82299
89326,6373085
6450091,7553921
5994651,7235166
5595070,6368871
5852999,7689364
83869,14258376
5521535,7230757
14161143,12407344
4533239,6982969
5599996,7261125
84449,7687466
4726912,6373040
6028409,6374474
13364337,12399667
5076023,7234141
6233038,82617
5232760,7225000
12346654,86464
84301,84299
4672245,7689794
81714,7685523
4987313,6370190
5731815,89060
5424810,7640136
5302786,7242670
5415924,7226664
5275291,7249070
6082654,89709
5877226,7691083
85583,124890
6450095,7553756
4555290,7686227
227606,4565833
4838292,7245824
4773384,6373942
12519523,6375125
4568599,8054994
6370234,7691735
139739,14166066
4696145,12367560
6135294,6370471
4688944,7687766
5802419,6375135
4594988,7690471
4450414,7225777
6373335,6373335
4899032,6371014
6004238,7870159
6032623,6371425
6214863,6373517
5927155,89100
12346611,14160913
5048631,7228179
81968,6373597
4564309,7243909
12347449,7686828
5112554,7258738
7689080,7689006
14188133,7687620
6372834,7137756
4887128,7227386
6373118,6371415
5343995,7245544
6371758,7137302
5446336,6369124
4656284,7259490
12345976,7610105
4585769,6370256
5903380,7261185
4948958,91561
89026,6375203
6214866,6369362
14179201,7690624
7553489,7553702
4868511,14161514
6371667,13252586
5550995,6375401
4973497,81246
5629042,7690123
5889974,7238826
87018,87017
90641,6375229
13771931,12780530
89730,174343
5618193,7685389
7061310,12449824
4527600,7250428
6368614,6373048
5170669,82811
6095470,7689281
6113555,4533604
89029,14139261
5085133,6375217
88323,6373296
14191953,14191966
6373259,6373259
5516436,6467212
82207,81385
5205157,7691546
7554891,7555070
7619247,7619248
5216834,90534
6063730,8052437
12346127,6374048
5792786,6373282
14135212,7688217
7686469,14168137
227859,4519786
88534,88534
83751,12541604
2488180,2488103
5453875,7686210
14192148,14192146
14159656,14156372
5451021,7256758
4463873,6296815
91406,6459480
6017383,7229442
6374129,7691943
5626949,7255397
5578525,7256221
13842913,14026261
4678904,7691192
5357433,6369108
5704744,7228650
227733,85833
5725677,7223275
6373391,13482702
4843625,6373343
5111660,7223868
90329,7691252
14188422,7137124
85364,4457647
81458,6373393
5641005,7244863
4464300,83620
5921026,14160879
4753517,7245969
5148164,7258015
5342871,7610145
6458256,6368720
14192146,14191966
5485197,7241959
5445081,7261699
81048,7685073
5273236,7259129
82897,82896
5919824,12346958
4608826,90202
4583517,6374109
5099219,6372785
7555004,6375059
90757,12347227
4956081,86288
81204,7685297
4732419,7256019
7688996,13655830
5249121,13935500
4590394,7865956
5431794,174428
5636548,89928
2487644,4513357
4453909,90349
4522723,7261034
6185249,7233406
4607378,7689015
5082131,6368420
2487357,7689529
13198123,13198123
13719958,6374044
12346416,7689752
4652934,81819
6375039,84781
6023534,7235425
86942,6458697
4917089,6371681
5388423,7251403
4917340,6375372
7593776,7593789
6370653,7057308
227697,4482261
6373703,6371370
7058295,7690005
6369974,14175782
89634,84643
139970,4728113
86213,7553376
4593697,6370773
4899228,86768
5748715,7249795
4585733,7224584
228009,167171
12721269,12459731
5706511,6373525
14191949,14191966
6375322,14256937
14157755,83014
128841,4997494
5796848,7234863
5473505,7555022
4978759,7238958
82253,6373989
13177306,7230404
5817124,7603487
82045,7685772
5415527,7228302
12346179,12346179
5098672,7243889
2487375,4492189
14156915,7610176
14191462,7554978
5570531,7239340
5423757,7252571
85614,6692005
13184132,7685843
4536281,7254839
2486777,89340
6228481,7240932
13998388,13245545
84938,84939
179479,7686031
83887,13726120
4683614,7254345
5335502,6983044
4496114,7838875
13259448,13364277
2488013,2487912
5238862,7243312
5128046,6371534
4776965,7686114
6102063,7223175
167152,88543
87172,7689184
6467830,7137485
4853945,14174922
86950,86950
5180512,7610250
6374128,6374128
88691,84767
6452346,6369316
5679132,6371334
4844770,7230826
5497822,7610261
6372060,14260454
5290420,6371098
90460,6373144
5132614,7236664
2487480,4453607
6297117,89160
173135,12867062
6456774,6372749
5218965,7260662
4790425,89095
4565761,7686216
7551929,14186294
82663,6368452
84789,88794
5413467,179491
5410848,6369727
5629267,6370416
2487674,89155
6066773,7225493
5126682,7249297
6368947,88088
227613,5107500
4675677,7235761
5558173,7691524
90138,7688049
13006781,7610115
2488099,6371735
7612803,7612840
4900721,7257381
6368667,12364348
5389889,6370404
5430838,6371949
6088958,6372905
5181775,7241461
6237395,7689226
89891,88794
6373273,87832
4872103,7225633
83990,6373284
4592710,6373862
5797322,7261763
5590942,7249898
85150,85150
7685477,14158863
4643409,14158505
12347461,83410
4650270,7686051
5318993,7685727
81540,81509
6040131,89837
14157603,14157624
6368506,7686971
5093141,6369373
4844099,7232477
5734923,7259233
14161107,14258574
6370349,14154010
4910955,90395
6372327,13350325
4540770,8105186
14173715,7685887
4569588,6372192
6223172,7689783
2487887,7554777
7670956,7671658
2487377,5785378
5522995,81153
6369454,89039
12345696,13531252
6099286,91191
4773386,6374316
6373390,6369217
13051109,14159209
88803,14192439
5714541,14026261
82478,12594460
5315308,86989
6373542,13294409
6368061,7687705
83612,7686867
5279859,6375405
6049787,6375271
5495972,91560
5789337,7259027
4847091,89933
5272484,86895
5537878,7685271
5523314,7843116
4573114,14157587
5205083,7687457
227754,6374248
5395898,6372826
5309805,7251802
5729223,84402
14074880,14074880
14192085,14191966
5980262,7802964
81642,7685484
86533,7688784
6468630,14001450
4530894,12346515
7554018,14192441
5347384,7689462
89947,12346926
4812505,6369780
5227484,7688660
12345690,6691942
6223062,6369360
5195666,83084
6158409,7262582
7686189,13886398
6002345,7251240
5713403,6373965
81912,82075
4866882,7235215
83472,6375372
227978,7687866
82727,7686299
5128264,6373644
7687548,5529747
5323104,7244358
89897,12346814
6046686,6372987
7689011,14181787
5033453,7226233
85968,14176946
7555069,7690266
4677034,7236624
5713410,7256461
90803,4446633
6368495,7861269
227725,85445
4456521,6370359
82051,12476954
5602630,7687187
5302066,7223999
5241760,82735
6369824,7690980
2488314,88096
82788,7686346
7554888,6375542
4732874,7254240
86972,7689061
14192148,14191868
2487270,14190098
5382606,7842864
5255693,6457839
5196424,7223453
6369559,7686096
5103107,7691445
2487626,85802
6215888,6452441
89847,89846
5704461,7252931
13692021,13692021
128834,82349
4745385,6372007
90375,12407344
7691390,7690936
5544761,7689064
4842501,6982916
5671973,7785807
83616,6368878
87302,7689126
6373292,14054491
5887938,7228827
4564151,7249174
5955087,7554962
84726,84726
5491051,90440
5367336,7255618
5727999,7249128
5032786,7685332
4865967,7251556
89800,7137294
82799,7686357
4475966,6372990
13233109,7137451
227887,7610267
227888,83596
90803,90803
5378621,7690674
2486709,86613
5367124,7246233
2487880,89618
83973,6370232
6369374,6371494
5733571,7228244
13347547,13347547
5935111,6375093
7690529,13364277
5019734,7234185
5952800,7245227
14169638,7691502
86347,7688672
14192148,14191916
90523,6375327
6368396,7691331
86418,14222586
5953723,7257831
81447,6375245
7689211,7861833
7554907,7137543
82338,90950
13321356,7687743
85748,7688221
4558564,7687599
5211675,7238303
84840,82207
5032694,7689706
4917089,7689710
5449223,7685156
4935024,7259639
5583818,6368976
7685859,12634586
5505780,91091
5850257,6368905
5061088,7686020
7783681,7783684
5564709,7247377
7688367,6375454
6375452,7686712
4494654,7240954
13029509,7686305
5259112,7259706
89734,7690390
14027357,6371798
5064942,86418
2486611,6294533
5477755,6374082
5132622,7230747
2487419,81845
91301,6373946
82542,7686637
5505640,83245
5890746,13191473
6374141,7224745
7673226,7680097
82462,13360839
5157013,6454583
6373342,6369279
227758,6003680
4921919,7236695
12346276,14160978
4874853,8130815
5722018,7679818
85836,13610004
4893427,7233471
4899032,14177084
4951980,84171
6450125,7553501
90065,14164917
5418108,7842005
12346141,90448
85043,6373731
6375411,12346144
6368600,7551953
13293696,6370509
4800681,7610208
5056448,7260371
5745939,85264
90463,6375003
5481336,6371799
7687036,14260181
228026,6374023
87355,12346122
5889287,7241813
5326148,6373192
5224624,7262584
6372701,6368758
128789,5590954
6232703,12657431
4797903,83352
14156372,14156372
5142346,6374828
4815310,6373947
5850257,7137464
83154,124679
5725196,13311679
4749817,7686416
4940992,179587
5911257,7254724
4709747,6368373
91105,7691742
5528050,7227589
5173745,8051771
14160900,14160847
7554890,13322660
5577130,7233453
83571,12346404
14209328,7691707
6025713,84037
6453136,7685788
6373518,6369385
6368844,6368867
6369713,12534666
5889113,7242451
4853002,7689418
6064017,7691501
14090559,13900383
7691795,7691794
7686259,13688077
5401727,7260685
4721046,7689153
5359317,7247038
6370437,7685590
4710150,12346399
12346141,7691893
6375420,7688725
84836,84835
7690509,4973651
5310440,7259217
7554873,14191942
7795912,7795906
4752990,7259620
227969,6369756
4811483,7609939
7798204,7798239
7686651,13443435
87378,87377
6096947,6375457
6372776,7686746
5185143,88565
89470,14155202
5777054,7242943
7619435,7619441
5477237,85221
6369233,12900778
84884,7687760
5061296,7249825
5617833,89986
6371470,6692115
86389,6373578
82458,7137485
6099719,6371141
5856887,4840551
7137676,13395357
5826921,6370375
5909414,6373750
13793939,14139367
4620833,7237305
81624,14321187
83833,7687005
5797383,7226622
6160159,7672021
5068225,7686233
5436077,7225189
7554894,14255490
5188683,6374026
7554967,14260455
87325,6373487
4962389,7685705
4564326,7240114
86902,86902
5279545,14153004
5654317,91239
2487560,6374192
5155472,7257702
5938388,7249941
6089188,7691066
4587105,87015
82377,14161421
5269740,12346122
83086,7686541
5501233,7231217
90511,6368653
6375437,7650617
5470157,89938
6369611,7688298
4726527,12590449
7673263,7680054
6238069,13858226
85072,7687466
4639499,7554944
12902320,14174800
6373104,82542
5162480,7244460
81865,6375550
7686404,7687874
6187886,90625
86722,7555032
5719860,7241954
7230404,6374020
4754531,7137124
2487701,81321
5538299,6368237
5308121,7690402
2486700,81927
90803,6373275
5484344,7688735
4976747,6373948
5776015,7250586
14158040,7686499
227580,7685616
5980368,7225985
5571891,7230655
6369399,7689159
6146004,14157857
2487489,4840254
6096834,90098
13687646,6372732
5474384,6370034
5756161,6375334
5813392,6368935
12434757,7688442
88978,81716
4745036,6370287
14157660,13871321
2486751,88230
2487361,4994588
4721027,8067777
227891,82360
14260910,7595244
6371554,14197559
7673278,7680067
4470519,6983070
128765,5291441
5287283,6372074
5902309,7250195
6292675,6297083
4654124,7235462
4713908,6369359
4682438,7691239
5845088,81100
5029670,86542
13176488,13951779
6368735,7689028
6372897,7826673
5366810,7253467
5874272,7225551
12345878,88543
12822987,7685180
14155057,14155057
7840995,7840996
6464869,14155200
91212,12369969
13867337,81509
13402400,6374653
6114308,7687318
6236029,6373137
81224,124728
5329067,6369995
5729345,7687450
4643409,13723412
5029847,81790
83378,12345928
6136537,7247031
227639,81050
5683010,7226325
5501052,6373859
6146814,6373440
4714073,7860772
5186162,7689206
6449420,12346184
7040291,7688136
6370688,7689630
2487332,4545356
6692228,14191949
81680,7685501
82460,14189826
7689029,87486
2487617,85808
90524,7691371
5082136,81544
5689913,7230697
12630378,6373896
5182463,7233442
5981144,7258145
4565761,82609
4900694,7250883
5166490,81192
5094204,7686617
4972947,6372465
5068620,7229615
83379,7688074
7685299,7685315
5499027,7235701
4990120,7691934
5987634,7238168
6368637,6372535
5239355,7239929
4479683,7255428
4973353,6369689
6371467,14255533
5493510,7238558
5473505,6368957
6373410,6369967
4826206,7685035
7143203,12844611
85707,85803
84729,13316324
90931,6373402
4861305,7554054
4653758,7610282
4681446,7597335
5374204,6373106
89258,89257
6018677,7652294
4786553,6373257
81611,12346347
86467,7148241
5138621,7685506
5636559,6462323
6206957,7223251
5302869,7225147
4751514,13281614
88761,88760
5551929,6372870
5397012,7685468
6087438,7256870
4585074,7231116
2488197,87062
81171,7687731
6033102,85995
5390649,6372798
87325,7689041
4650045,7783867
4833408,87318
6460262,6368608
6193813,7255432
5530685,14158568
5329063,6370795
5679033,7800216
5302263,7250511
13486945,7687509
5385736,7688023
6453065,6368848
81728,7685534
5153221,7257078
12738510,7691752
5210217,7248158
91412,83574
87155,14114296
5993710,7691910
6373295,7689865
2487428,7610209
6369082,7554892
7686731,13567329
83255,7688777
6177285,82978
227580,81847
5259446,7248779
6177033,6373967
5749465,6373005
6373692,7685772
82991,7686328
5997545,7842749
5809558,7597719
6170073,12869927
81893,7685651
13595958,7685037
6368883,12733439
5726215,7256530
85999,14153491
14153784,7688063
88990,7685936
5970651,7610323
83056,7555074
6368630,6373292
5966741,7229822
5665054,6371657
5909183,87379
167102,12407344
6023432,7236878
6157178,7227692
4964212,7227080
5203814,7244370
5185143,7689960
4473541,7228764
6375466,7685090
6087640,7240350
4807540,86920
83517,6369425
4745427,84987
5834949,6370777
6457455,13688832
5550887,6369576
4769090,7687975
5350570,88264
5491605,7687689
7673146,7680048
4621331,6372358
5241482,6375346
8036945,7137401
4943863,7242852
6371960,13350325
13550175,87253
6692288,7690332
6371817,7057006
6368988,6373279
83417,6371870
227655,89576
7687670,7610175
5555450,7236307
13540755,12789528
4779971,6369788
86955,6375553
89544,6375394
4973269,6369248
5685257,6371150
5148313,6373857
7672788,7680167
4480368,7226635
